CODE;PRODUCTO;TIPO_CARROCERIA;COMBUSTIBLE;Potencia_;TRANS;FORMA_PAGO;ESTADO_CIVIL;GENERO;OcupaciOn;PROVINCIA;Campanna1;Campanna2;Campanna3;Zona _Renta;REV_Garantia;Averia_grave;QUEJA_CAC;COSTE_VENTA;km_anno;Revisiones;Edad Cliente
CLIN22138;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;F;Empresa;Ciudad Real;SI;NO;NO;Medio-Bajo;SI;No;NO;3867;10162;2;47
CLIN22139;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;F;Empresa;Valencia;SI;NO;NO;Alto;SI;Averia grave;NO;1960;13847;2;55
CLIN22140;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Asturias;NO;NO;NO;Medio-Bajo;SI;No;NO;1960;10395;1;43
CLIN22141;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;SI;No;NO;1960;7377;3;44
CLIN22142;B;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;F;Empresa;Zaragoza;SI;NO;NO;NA;SI;Averia grave;NO;2760;20221;2;39
CLIN22143;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Madrid;SI;NO;NO;Medio;SI;No;SI;1960;15269;2;48
CLIN22144;B;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;M;Empresa;Burgos;SI;NO;NO;Medio;SI;No;NO;5320;13567;3;56
CLIN22145;B;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;M;Empresa;Las Palmas;SI;NO;NO;Medio-Bajo;SI;No;NO;2929;15655;3;38
CLIN22146;B;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;M;Empresa;Toledo;SI;NO;NO;NA;SI;No;SI;2929;12488;4;39
CLIN22147;B;TIPO1;FUEL 1;Baja;M;Contado;CASADO;M;Empresa;Valencia;NO;SI;NO;Medio;SI;No;NO;2990;7295;3;47
CLIN22148;B;TIPO1;FUEL 1;Baja;M;Contado;CASADO;M;Empresa;Tarragona;NO;SI;NO;Medio;SI;No;NO;1960;4386;3;39
CLIN22149;B;TIPO1;FUEL 1;Baja;M;Financiera Marca;SOLTERO;M;Empresa;Alicante;SI;NO;NO;Alto;SI;No;NO;2760;20322;2;58
CLIN22150;B;TIPO1;FUEL 1;Baja;M;Otros;CASADO;M;Empresa;Gerona;NO;NO;NO;Alto;SI;No;NO;4021;9546;2;39
CLIN22151;B;TIPO1;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Almeria;NO;SI;NO;Alto;SI;Averia muy grave;SI;1960;10008;4;58
CLIN22152;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Alicante;NO;NO;NO;Alto;SI;No;NO;1960;2680;2;44
CLIN22153;B;TIPO1;FUEL 1;Media;M;Financiera Marca;CASADO;F;Empresa;Gerona;SI;NO;NO;Medio;SI;Averia grave;NO;2760;4600;2;45
CLIN22154;B;TIPO1;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Orense;NO;NO;NO;Medio-Bajo;SI;Averia grave;NO;1620;19048;2;40
CLIN22155;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;SI;No;NO;1960;17716;2;53
CLIN22156;B;TIPO1;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Valencia;SI;NO;NO;Alto;SI;No;NO;2929;8063;2;48
CLIN22157;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Murcia;NO;NO;NO;Medio;SI;No;NO;1960;14167;4;49
CLIN22158;B;TIPO1;FUEL 1;Media;M;Financiera Marca;CASADO;F;Empresa;Barcelona;SI;NO;NO;Medio-Bajo;SI;Averia leve;NO;4140;30356;2;57
CLIN22159;B;TIPO1;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Salamanca;NO;NO;NO;Medio;SI;No;SI;1960;15076;2;47
CLIN22160;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Barcelona;SI;NO;NO;Medio;SI;Averia muy grave;SI;1960;12176;2;42
CLIN22161;B;TIPO1;FUEL 1;Media;M;Financiera Marca;SOLTERO;F;Empresa;Valencia;SI;NO;NO;Medio-Bajo;SI;Averia leve;NO;2929;15208;2;38
CLIN22162;B;TIPO1;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Valencia;SI;NO;NO;Medio;SI;No;NO;2760;14635;2;60
CLIN22163;B;TIPO1;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Alicante;NO;NO;NO;NA;SI;No;NO;1960;22962;3;55
CLIN22164;B;TIPO1;FUEL 1;Media;M;Financiera Marca;CASADO;F;Empresa;Toledo;SI;NO;NO;Medio-Bajo;SI;No;NO;2760;18448;2;52
CLIN22165;B;TIPO1;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;SI;No;NO;1960;12207;1;58
CLIN22166;B;TIPO1;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;SI;No;NO;2760;16290;2;41
CLIN22167;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Asturias;SI;NO;NO;Medio-Bajo;SI;No;SI;3867;11196;2;52
CLIN22168;B;TIPO1;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Lacoruna;NO;NO;NO;Medio-Bajo;SI;No;NO;1960;9911;2;49
CLIN22169;B;TIPO1;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Sevilla;SI;NO;NO;Alto;SI;Averia muy grave;SI;2854;12921;3;53
CLIN22170;B;TIPO6;FUEL 2;Media;M;Financiera Marca;SOLTERO;M;Empresa;Madrid;SI;SI;NO;Alto;SI;Averia muy grave;SI;5669;57587;1;40
CLIN22171;B;TIPO6;FUEL 2;Media;M;Otros;CASADO;M;Funcionario;La Rioja;SI;NO;NO;Medio;SI;Averia muy grave;SI;5144;19876;2;57
CLIN22172;B;TIPO6;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Orense;SI;NO;NO;NA;SI;Averia grave;NO;3613;13827;2;58
CLIN22173;B;TIPO6;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Valencia;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;4029;19117;2;41
CLIN22174;B;TIPO6;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Tarragona;NO;SI;NO;Alto;SI;Averia muy grave;SI;4872;26467;2;51
CLIN22175;B;TIPO6;FUEL 2;Media;M;Contado;CASADO;F;Empresa;La Rioja;NO;NO;NO;Alto;SI;No;NO;3223;9329;2;51
CLIN22176;B;TIPO6;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Medio;SI;No;SI;2811;4423;1;62
CLIN22177;B;TIPO6;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Valencia;SI;NO;SI;Alto;SI;No;NO;5762;20884;1;54
CLIN22178;B;TIPO6;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Toledo;SI;NO;NO;NA;SI;No;NO;3866;26275;2;43
CLIN22179;B;TIPO6;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Caceres;NO;NO;NO;Medio-Bajo;SI;No;NO;4089;36206;0;38
CLIN22180;B;TIPO6;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Asturias;SI;NO;SI;Medio-Bajo;SI;Averia grave;NO;5527;25514;1;58
CLIN22181;B;TIPO6;FUEL 2;Media;M;Financiera Marca;SOLTERO;M;Empresa;Salamanca;SI;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;3613;0;2;52
CLIN22182;B;TIPO6;FUEL 2;Media;M;Financiera Marca;SOLTERO;M;Empresa;Madrid;SI;NO;NO;NA;SI;No;NO;6727;29683;1;41
CLIN22183;B;TIPO6;FUEL 2;Media;M;Financiera Marca;CASADO;M;Funcionario;Malaga;NO;NO;SI;NA;NO DATA;No;NO;4482;0;1;68
CLIN22184;B;TIPO6;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Madrid;NO;NO;NO;NA;NO DATA;No;NO;2811;0;1;67
CLIN22185;B;TIPO6;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Granada;NO;NO;NO;NA;NO DATA;No;NO;2726;0;1;64
CLIN22186;B;TIPO6;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Cordoba;NO;NO;SI;NA;NO DATA;No;NO;3460;0;1;65
CLIN22187;B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Leon;SI;NO;NO;Alto;SI;Averia muy grave;SI;6597;4281;3;38
CLIN22188;B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Sevilla;SI;NO;NO;Alto;SI;Averia muy grave;SI;6597;18647;2;61
CLIN22189;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Almeria;NO;NO;NO;Medio-Bajo;SI;Averia leve;NO;4872;17004;2;57
CLIN22190;B;TIPO1;FUEL 2;Media;M;Financiera Marca;SOLTERO;M;Empresa;Gerona;SI;NO;NO;Alto;SI;Averia grave;NO;3613;13102;3;54
CLIN22191;B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Lacoruna;SI;NO;NO;Medio-Bajo;SI;Averia grave;SI;4217;30278;1;51
CLIN22192;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Alto;SI;Averia grave;NO;4217;32186;1;47
CLIN22193;B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Lacoruna;SI;NO;NO;Medio;SI;Averia muy grave;SI;3780;16342;2;44
CLIN22194;B;TIPO1;FUEL 2;Media;M;Contado;EN PAREJA;M;Empresa;Teruel;SI;SI;NO;NA;SI;Averia muy grave;SI;2811;11937;2;39
CLIN22195;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Guadalajara;SI;NO;NO;Alto;SI;Averia muy grave;SI;2811;25898;2;40
CLIN22196;B;TIPO1;FUEL 2;Media;M;Financiera Marca;SOLTERO;F;Empresa;Madrid;SI;NO;NO;Medio;SI;Averia leve;NO;3613;19523;1;57
CLIN22197;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Funcionario;Madrid;NO;NO;NO;Medio-Bajo;SI;No;SI;2811;13729;2;39
CLIN22198;B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;M;Funcionario;Lugo;SI;NO;NO;Otros;SI;Averia grave;NO;3613;15214;2;39
CLIN22199;B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Madrid;SI;NO;NO;Alto;SI;Averia leve;NO;4025;12038;2;54
CLIN22200;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;La Rioja;NO;NO;NO;Medio;SI;Averia leve;NO;2811;24638;2;54
CLIN22201;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Autonomo;Malaga;SI;NO;NO;Medio-Bajo;SI;No;NO;2811;21173;1;46
CLIN22202;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;SI;Averia muy grave;SI;2811;14515;2;57
CLIN22203;B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Salamanca;NO;NO;NO;NA;SI;No;NO;3067;8601;2;53
CLIN22204;B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Madrid;SI;NO;NO;Medio;SI;No;NO;3613;20622;2;60
CLIN22205;B;TIPO1;FUEL 2;Media;M;Financiera Marca;SOLTERO;M;Empresa;Asturias;SI;NO;SI;Alto;SI;No;NO;3067;21116;2;45
CLIN22206;B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Murcia;SI;NO;NO;Medio-Bajo;SI;No;NO;3613;19654;2;45
CLIN22207;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Malaga;NO;NO;NO;Medio;SI;No;NO;2811;25693;2;50
CLIN22208;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Tarragona;SI;NO;NO;Medio-Bajo;NO DATA;No;SI;5527;0;1;46
CLIN22209;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Asturias;SI;NO;NO;NA;NO DATA;No;NO;3833;0;1;36
CLIN22210;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;F;Empresa;Navarra;SI;NO;NO;Medio;NO DATA;No;NO;5527;0;2;35
CLIN22211;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Funcionario;Almeria;NO;NO;NO;NA;NO DATA;No;NO;3833;0;1;33
CLIN22212;B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Guipuzcua;NO;NO;SI;NA;NO DATA;No;NO;4482;0;0;50
CLIN22213;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Asturias;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;2811;0;2;39
CLIN22214;B;TIPO1;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Tarragona;SI;NO;NO;NA;NO DATA;No;SI;5069;0;0;44
CLIN22215;B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;SI;NA;NO DATA;No;NO;3460;0;0;23
CLIN22216;B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Almeria;NO;NO;SI;NA;NO DATA;No;NO;4428;0;1;53
CLIN22217;B;TIPO1;FUEL 2;Media;A;Financiera Marca;CASADO;F;Empresa;Sevilla;SI;NO;NO;Alto;SI;Averia muy grave;SI;6439;28181;2;61
CLIN22218;B;TIPO1;FUEL 2;Media;A;Contado;CASADO;M;Empresa;Pontevedra;SI;NO;NO;Alto;SI;No;NO;2951;27789;1;48
CLIN22219;B;TIPO1;FUEL 2;Media;A;Financiera Marca;CASADO;M;Empresa;Lacoruna;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;3918;22640;1;37
CLIN22220;B;TIPO1;FUEL 2;Media;A;Contado;CASADO;M;Empresa;Pontevedra;NO;NO;NO;Medio-Bajo;SI;No;NO;3118;18750;2;55
CLIN22221;C;TIPO4;FUEL 1;Media;M;Financiera Marca;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;Averia grave;NO;1977;0;7;25
CLIN22222;C;TIPO4;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Guipuzcua;NO;NO;NO;Medio-Bajo;SI;No;NO;2529;13530;9;48
CLIN22223;C;TIPO4;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Baleares;SI;NO;NO;Medio;NO DATA;Averia muy grave;SI;6899;15212;8;54
CLIN22224;C;TIPO4;FUEL 1;Media;M;Contado;SOLTERO;F;Empresa;Santa Cruz de Tenerife;NO;NO;NO;NA;SI;Averia muy grave;SI;0;21183;9;45
CLIN22225;C;TIPO4;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;3783;26663;5;53
CLIN22226;C;TIPO4;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Vizcaya;NO;NO;NO;Alto;SI;Averia grave;SI;3248;12460;7;56
CLIN22227;C;TIPO4;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;Averia grave;NO;3892;11019;7;57
CLIN22228;C;TIPO4;FUEL 1;Media;M;Contado;SOLTERO;F;Empresa;Almeria;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;3260;12443;4;42
CLIN22229;C;TIPO4;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Malaga;SI;NO;NO;Alto;NO DATA;Averia muy grave;SI;2605;4441;7;54
CLIN22230;C;TIPO4;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Gerona;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;2904;15277;7;47
CLIN22231;C;TIPO4;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Guipuzcua;NO;NO;NO;Alto;SI;Averia leve;NO;3091;14630;4;46
CLIN22232;C;TIPO4;FUEL 1;Media;M;Contado;SOLTERO;M;Funcionario;Guipuzcua;NO;NO;NO;Medio;NO DATA;Averia grave;NO;2801;7726;4;59
CLIN22233;C;TIPO4;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Cantabria;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;3114;7571;7;49
CLIN22234;C;TIPO4;FUEL 1;Media;M;Otros;CASADO;F;Empresa;Madrid;SI;NO;NO;Alto;NO DATA;Averia muy grave;SI;1575;10469;5;42
CLIN22235;C;TIPO4;FUEL 1;Media;M;Contado;EN PAREJA;F;Empresa;Barcelona;SI;NO;NO;Medio-Bajo;SI;No;NO;3114;5489;4;57
CLIN22236;C;TIPO4;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;Alto;SI;Averia muy grave;SI;3765;11614;7;59
CLIN22237;C;TIPO4;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Lacoruna;NO;SI;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;3835;14869;7;54
CLIN22238;C;TIPO4;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Barcelona;SI;NO;NO;Medio;SI;Averia grave;NO;4225;9873;7;47
CLIN22239;C;TIPO4;FUEL 1;Media;M;Financiera Banco;CASADO;M;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;NO DATA;Averia grave;NO;3201;9251;4;44
CLIN22240;C;TIPO4;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Zaragoza;SI;NO;NO;Medio;SI;Averia muy grave;SI;2350;16778;9;57
CLIN22241;C;TIPO4;FUEL 1;Media;M;Contado;CASADO;M;Autonomo;Asturias;SI;NO;NO;Otros;NO DATA;Averia muy grave;SI;1649;8084;9;54
CLIN22242;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Asturias;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;6161;15614;5;55
CLIN22243;C;TIPO4;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Pontevedra;SI;NO;NO;Alto;SI;Averia muy grave;SI;3295;29302;7;53
CLIN22244;C;TIPO4;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Barcelona;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;5490;9338;7;46
CLIN22245;C;TIPO4;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;3489;19470;8;40
CLIN22246;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Funcionario;La Rioja;NO;NO;NO;Alto;NO DATA;Averia grave;NO;4237;6752;4;47
CLIN22247;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Lacoruna;NO;SI;NO;NA;NO DATA;Averia leve;NO;3516;15208;4;61
CLIN22248;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Salamanca;NO;NO;NO;Medio-Bajo;NO DATA;Averia grave;NO;3386;14672;5;42
CLIN22249;C;TIPO4;FUEL 2;Media;M;Contado;SOLTERO;M;Funcionario;Palencia;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;3489;15827;7;47
CLIN22250;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Salamanca;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;3386;11201;7;49
CLIN22251;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;Averia grave;NO;5234;39930;2;53
CLIN22252;C;TIPO4;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;3489;14512;7;53
CLIN22253;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;2355;25630;7;52
CLIN22254;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Huelva;NO;NO;NO;Medio-Bajo;NO DATA;Averia grave;NO;4909;11287;4;53
CLIN22255;C;TIPO4;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;Averia leve;NO;2836;19142;7;48
CLIN22256;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;No;NO;2875;28280;5;39
CLIN22257;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Funcionario;Murcia;NO;NO;NO;Medio;SI;No;NO;3899;10232;5;38
CLIN22258;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Ciudad Real;NO;NO;NO;Medio;NO DATA;No;NO;3516;13970;4;55
CLIN22259;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Valencia;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;4237;16997;6;44
CLIN22260;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Badajoz;NO;NO;NO;NA;NO DATA;No;NO;3108;10935;5;26
CLIN22261;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Sevilla;NO;NO;NO;Alto;SI;No;NO;4963;8671;6;46
CLIN22262;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Barcelona;NO;NO;NO;Alto;SI;No;NO;3726;11199;4;49
CLIN22263;C;TIPO4;FUEL 2;Media;M;Financiera Marca;OTROS;M;Empresa;Murcia;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;3783;12328;5;48
CLIN22264;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;Averia grave;NO;3524;30382;8;42
CLIN22265;C;TIPO4;FUEL 2;Media;M;Contado;OTROS;F;Empresa;Asturias;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;3862;24287;7;40
CLIN22266;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;2350;13531;6;53
CLIN22267;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Autonomo;Alicante;NO;NO;NO;Alto;SI;Averia grave;SI;2350;11890;7;40
CLIN22268;C;TIPO4;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Valencia;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;2556;20894;7;57
CLIN22269;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;F;Funcionario;Lugo;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;1951;0;6;58
CLIN22270;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;SI;NO;NO;Alto;NO DATA;Averia muy grave;SI;2350;13421;7;52
CLIN22271;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Asturias;NO;NO;NO;NA;NO DATA;Averia muy grave;SI;3007;14744;5;60
CLIN22272;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;SI;NO;NO;Medio;NO DATA;Averia muy grave;SI;3320;21875;9;57
CLIN22273;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;F;Funcionario;Murcia;SI;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;2679;22434;7;59
CLIN22274;C;TIPO4;FUEL 2;Media;M;Contado;OTROS;F;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;1977;17672;5;57
CLIN22275;C;TIPO4;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Madrid;NO;NO;NO;NA;NO DATA;Averia muy grave;SI;3007;21457;4;40
CLIN22276;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Funcionario;Barcelona;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;4321;14352;4;43
CLIN22277;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Valencia;NO;NO;NO;Medio;SI;No;NO;4107;12545;7;51
CLIN22278;C;TIPO4;FUEL 2;Media;M;Contado;EN PAREJA;M;Empresa;Guipuzcua;SI;NO;NO;Medio-Bajo;NO DATA;No;SI;6776;20769;7;51
CLIN22279;C;TIPO4;FUEL 2;Media;M;Financiera Marca;OTROS;F;Empresa;Alicante;NO;NO;NO;Medio;NO DATA;No;SI;4461;0;7;23
CLIN22280;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;2976;9046;6;53
CLIN22281;C;TIPO4;FUEL 2;Media;M;Contado;SOLTERO;F;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;2255;0;7;34
CLIN22282;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Cadiz;NO;NO;NO;Medio-Bajo;SI;No;NO;2255;20732;7;40
CLIN22283;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Burgos;NO;SI;NO;Medio;NO DATA;No;NO;2885;17639;3;49
CLIN22284;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Salamanca;NO;NO;NO;Medio-Bajo;SI;No;NO;3903;13814;7;55
CLIN22285;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Murcia;NO;NO;NO;Medio-Bajo;NO DATA;Averia grave;NO;3305;9608;6;37
CLIN22286;C;TIPO4;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Cadiz;NO;NO;NO;Medio;SI;Averia muy grave;SI;2255;25456;3;50
CLIN22287;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Huesca;NO;NO;NO;Medio-Bajo;SI;No;NO;5360;50889;3;56
CLIN22288;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Funcionario;Sevilla;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;2255;16557;4;37
CLIN22289;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;5422;15616;7;42
CLIN22290;C;TIPO4;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Sevilla;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;5422;13241;4;48
CLIN22291;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;3695;0;9;64
CLIN22292;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Gerona;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;2458;12975;9;40
CLIN22293;C;TIPO4;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Badajoz;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;1319;23485;8;50
CLIN22294;C;TIPO4;FUEL 2;Media;M;Contado;SOLTERO;F;Empresa;Navarra;SI;NO;NO;Medio-Bajo;SI;Averia leve;NO;2782;19585;8;49
CLIN22295;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;SI;NO;NO;NA;SI;Averia muy grave;SI;2350;13696;7;39
CLIN22296;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Granada;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;3896;15011;5;44
