CODE,PRODUCTO,TIPO_CARROCERIA,COMBUSTIBLE,Potencia_,TRANS,FORMA_PAGO,ESTADO_CIVIL,GENERO,OcupaciOn,PROVINCIA,Campanna1,Campanna2,Campanna3,Zona _Renta,REV_Garantia,Averia_grave,QUEJA_CAC,EDAD_COCHE,COSTE_VENTA,km_anno,Mas_1_coche,Edad Cliente
41751,8,6,1,2,1,0,0,0,1,8,0,0,0,0,0,3,0,2.0,1903,0,1,46
41770,8,6,1,2,1,3,0,1,1,36,0,0,0,0,1,3,0,2.6,2854,33549,0,58
41773,8,6,1,2,1,0,0,1,1,36,0,0,0,3,1,3,0,2.34,2854,31109,0,43
41775,8,6,1,2,1,2,0,0,1,11,1,0,0,1,1,2,1,2.6,4198,37679,1,61
41780,8,6,1,2,1,3,0,1,1,32,0,0,0,3,1,3,0,2.57,1903,12095,0,45
41781,8,6,1,2,1,2,0,1,1,48,1,0,0,3,1,3,0,2.51,2799,19516,0,37
41788,8,6,1,2,1,2,0,1,1,29,1,0,0,0,1,3,0,2.54,4198,31792,1,59
41793,8,6,1,2,1,0,0,1,1,36,1,0,0,3,0,1,0,2.11,1903,0,0,62
41818,8,6,1,2,1,0,0,1,1,32,0,0,0,2,1,3,0,2.53,1903,19896,0,55
41820,8,6,1,2,1,2,0,1,1,32,1,0,0,2,1,3,0,2.47,5026,14937,1,60
41824,8,6,1,2,1,2,0,1,1,32,1,0,0,2,1,2,1,2.47,2799,22705,0,56
41831,8,6,1,2,1,2,0,1,1,8,1,0,0,0,1,3,0,2.33,5026,18768,1,43
41843,8,6,1,2,1,0,0,0,1,8,1,0,0,0,1,3,0,2.52,4234,31144,1,59
41862,8,6,1,2,1,0,0,1,1,8,0,0,0,3,1,3,0,2.52,1903,10203,0,61
41911,8,6,1,2,1,2,0,0,0,8,1,0,0,3,1,3,0,2.54,2799,15186,0,37
41941,8,6,1,2,1,0,0,1,1,43,0,0,0,0,1,0,0,2.45,1903,20328,1,52
41954,8,6,1,2,1,2,0,1,1,32,1,0,0,2,1,3,0,2.52,2799,20463,0,42
41993,8,6,1,2,1,0,0,1,1,35,1,0,0,0,1,3,0,2.52,3682,11465,1,54
42011,8,6,1,2,1,2,0,1,1,48,1,0,0,2,1,2,1,2.31,2799,18136,0,40
42030,8,6,1,2,1,0,0,1,1,27,0,0,0,3,1,3,0,2.52,2199,18396,0,53
42065,8,6,1,2,1,0,4,1,1,2,0,0,0,3,0,3,0,2.26,1903,0,0,22
42088,8,6,1,2,1,0,0,0,1,32,0,0,0,0,1,3,0,2.5,1903,13574,1,39
42120,8,6,1,2,1,1,0,1,1,8,1,0,0,2,1,1,0,2.5,1903,10851,0,59
42135,8,6,1,2,1,3,0,1,1,32,0,0,0,0,1,3,0,2.47,1903,21504,1,40
42140,8,6,1,2,1,0,0,0,1,32,0,0,0,0,1,3,0,2.48,1903,19779,1,41
42150,8,6,1,2,1,3,0,0,1,11,1,0,0,3,1,2,1,2.55,3682,33491,1,45
42161,8,6,1,2,1,2,0,1,1,32,1,0,0,2,1,1,0,2.48,2799,13895,0,53
42164,8,6,1,2,1,2,0,1,1,32,1,0,0,0,1,3,1,2.53,5026,25128,1,43
42243,8,6,1,2,1,0,0,0,1,32,0,0,0,2,1,3,1,2.29,1903,14355,0,41
42244,8,6,1,2,1,3,4,1,1,45,0,0,0,0,0,3,0,2.05,1903,0,0,60
42245,8,6,1,2,1,2,0,1,1,7,1,0,1,0,1,3,0,2.39,3682,17849,1,51
42262,8,6,1,2,1,0,0,1,1,13,0,0,0,2,1,3,1,2.47,1903,20717,0,61
42271,8,6,1,2,1,3,0,0,1,45,0,0,0,0,0,3,1,2.1,1903,0,1,68
42283,8,6,1,2,1,0,0,1,1,3,0,0,0,2,1,3,0,2.16,2854,35115,1,54
42288,8,6,1,2,1,1,0,1,1,8,1,0,0,3,1,3,0,2.43,1903,17920,0,41
42293,8,6,1,2,1,0,2,1,1,8,0,0,0,2,0,3,0,1.76,1903,0,0,55
42297,8,6,1,2,1,2,4,1,1,32,1,0,0,2,1,3,0,2.31,5026,21689,1,39
42318,8,6,1,2,1,2,0,1,1,12,1,0,0,0,0,3,1,2.06,2799,0,0,31
42327,8,6,1,2,1,0,0,1,1,32,1,0,0,2,1,3,0,2.29,1903,18900,0,40
42340,8,6,1,2,1,2,0,1,2,40,1,0,1,2,1,2,1,2.43,2854,35999,1,49
42358,8,6,1,2,1,0,0,1,1,4,1,0,0,2,1,3,0,2.41,2854,38052,1,47
42410,8,6,1,2,1,0,0,0,1,8,0,0,0,3,1,2,1,2.44,1903,14146,0,59
42411,8,6,1,2,1,2,0,1,1,52,1,0,0,2,1,3,0,2.45,2799,13816,0,37
42433,8,6,1,2,1,3,0,0,1,8,1,0,0,1,1,3,0,2.45,3682,22051,1,52
42450,8,6,1,2,1,3,0,1,1,22,0,0,0,2,0,2,1,2.18,1903,0,0,64
42460,8,6,1,2,1,0,0,0,1,27,0,0,0,3,0,3,0,2.09,1903,0,0,71
42473,8,6,1,2,1,0,4,1,1,8,0,0,0,1,0,3,0,1.6,1903,0,0,49
42491,8,6,1,2,1,2,0,1,1,8,1,0,0,0,1,3,0,2.26,2799,12938,1,59
42504,8,6,1,2,1,2,4,0,1,32,1,0,1,0,0,3,0,2.02,1903,0,1,41
42517,8,6,1,2,1,3,0,0,1,8,0,0,0,0,1,2,1,2.44,1903,14044,0,58
42522,8,6,1,2,1,0,2,0,1,8,0,0,0,1,0,3,0,1.7,1903,0,0,71
42540,8,6,1,2,1,2,0,1,1,32,1,0,0,2,1,1,0,2.43,2799,15811,0,62
42542,8,6,1,2,1,0,0,1,1,20,1,0,0,0,1,1,0,2.41,3682,28379,1,53
42572,8,6,1,2,1,2,0,1,1,4,1,0,1,0,1,2,1,2.36,1903,13920,1,48
42575,8,6,1,2,1,3,0,1,1,22,0,0,0,2,1,3,0,2.35,1903,18784,0,45
42578,8,6,1,2,1,2,0,1,1,8,1,0,0,2,1,0,0,2.43,2799,15809,0,48
42592,8,6,1,2,1,2,0,1,1,33,1,0,0,0,0,2,1,2.01,2799,0,0,44
42603,8,6,1,2,1,2,0,1,1,50,1,0,0,3,0,0,0,2.21,2799,0,0,44
42604,8,6,1,2,1,0,0,1,1,4,0,0,0,0,1,3,0,2.28,1903,26808,1,49
42614,8,6,1,2,1,0,0,1,1,39,0,0,0,3,0,3,0,2.1,1903,0,0,50
42621,8,6,1,2,1,0,0,1,1,13,0,0,0,2,0,3,0,2.36,1903,0,0,40
42628,8,6,1,2,1,0,0,0,1,32,1,0,0,2,0,3,0,1.89,3682,0,1,44
42652,8,6,1,2,1,0,4,1,1,48,0,0,0,2,1,3,0,2.33,1903,26731,0,52
42671,8,6,1,2,1,0,0,1,1,42,0,0,0,0,0,3,0,2.23,1903,0,1,35
42683,8,6,1,2,1,0,0,0,2,2,0,0,0,2,1,3,0,2.18,2854,37702,1,43
42684,8,6,1,2,1,2,0,1,1,8,1,0,1,0,1,3,0,2.46,1903,21442,1,48
42707,8,6,1,2,1,0,0,1,1,32,0,0,0,0,0,3,0,2.16,1903,0,1,39
42721,8,6,1,2,1,0,0,1,1,9,0,0,0,2,0,3,0,2.35,1903,0,0,39
42726,8,6,1,2,1,2,0,1,1,32,1,0,0,2,1,3,0,2.37,2799,19189,0,39
42730,8,6,1,2,1,2,0,1,1,19,1,0,1,2,1,3,0,2.39,3682,17269,1,61
42774,8,6,1,2,1,0,0,1,1,32,1,0,0,2,1,3,0,2.3,1903,11496,0,22
42797,8,6,1,2,1,0,0,0,1,41,0,0,0,0,1,0,0,2.39,1903,5209,0,60
42810,8,6,1,2,1,2,0,1,1,39,1,0,0,3,1,3,1,2.27,2799,20956,0,44
42824,8,6,1,2,1,2,0,1,1,35,1,0,0,3,0,1,0,2.1,2799,0,0,40
42844,8,6,1,2,1,0,0,1,1,48,1,0,0,3,0,3,0,2.37,1903,0,0,35
42855,8,6,1,2,1,2,0,1,1,8,1,0,1,3,0,1,0,2.25,1903,0,0,24
42879,8,6,1,2,1,3,0,1,1,22,1,0,0,3,0,3,0,2.2,3682,0,1,54
42886,8,6,1,2,1,0,0,1,1,32,0,0,0,2,0,3,0,2.18,1903,0,0,46
42894,8,6,1,2,1,0,0,1,1,32,0,0,0,2,0,3,0,1.96,1903,0,0,63
42902,8,6,1,2,1,3,0,1,1,45,0,0,0,3,0,2,1,1.77,1903,0,0,44
42908,8,6,1,2,1,2,4,1,1,9,1,0,1,2,0,3,0,2.26,1903,0,1,56
42913,8,6,1,2,1,3,0,0,1,8,0,0,0,3,1,3,0,2.31,1903,20889,0,47
42921,8,6,1,2,1,2,0,1,1,7,1,0,1,0,1,1,0,2.24,1903,19931,0,38
42929,8,6,1,2,1,2,0,1,1,40,1,0,1,3,0,3,0,2.12,1903,0,0,26
42938,8,6,1,2,1,1,0,1,1,8,1,0,0,0,0,2,1,2.31,3682,0,0,65
42941,8,6,1,2,1,3,0,1,1,36,0,0,0,0,1,0,0,2.33,2854,38648,1,48
42951,8,6,1,2,1,0,0,1,1,8,1,0,0,0,1,1,0,2.36,3682,8151,1,43
42981,8,6,1,2,1,1,0,0,1,8,0,0,0,0,0,3,0,2.11,1903,0,0,59
43009,8,6,1,2,1,0,0,0,1,1,0,0,0,3,0,3,0,2.08,1903,0,0,23
43011,8,6,1,2,1,0,0,1,1,14,0,0,0,1,0,2,1,2.28,0,0,0,71
43019,8,6,1,2,1,2,0,0,1,40,0,0,1,3,0,3,0,1.88,2648,0,0,58
43021,8,6,1,2,1,0,0,1,1,32,0,0,0,0,0,3,0,2.21,1903,0,1,48
43042,8,6,1,2,1,0,0,1,1,20,0,0,0,3,0,3,0,1.93,1903,0,0,46
43064,8,6,1,2,1,3,0,1,1,27,0,0,0,2,1,3,0,2.29,1903,11567,0,47
43071,8,6,1,2,1,0,0,1,1,19,0,0,0,3,0,2,1,1.98,1903,0,0,70
43072,8,6,1,2,1,0,0,1,1,1,0,0,0,1,0,3,0,2.14,1903,0,0,47
43106,8,6,1,2,1,0,0,1,1,32,0,0,0,1,1,3,0,2.33,1903,17475,0,58
43151,8,6,1,2,1,0,0,1,1,32,0,0,0,2,1,3,1,2.27,1903,27402,0,58
43173,8,6,1,2,1,3,0,1,2,32,0,0,0,2,0,3,0,2.16,1903,0,0,64
43188,8,6,1,2,1,0,0,1,1,31,0,0,0,3,1,3,0,2.1,1903,28234,0,40
43237,8,6,1,2,1,2,0,1,1,41,1,0,0,2,1,3,0,2.14,5302,22663,1,52
43275,8,6,1,2,1,3,0,1,1,1,0,0,0,2,1,3,0,2.23,1903,11423,0,66
43281,8,6,1,2,1,0,0,0,1,32,0,0,0,0,0,3,0,2.24,1903,0,1,35
43316,8,6,1,2,1,2,0,1,1,39,1,0,0,3,1,3,0,2.1,2799,16811,0,44
43318,8,6,1,2,1,2,0,1,1,48,1,0,1,3,0,3,0,1.9,1903,0,0,69
43336,8,6,1,2,1,3,0,0,1,45,0,0,0,3,0,3,0,2.1,1903,0,0,46
43372,8,6,1,2,1,1,0,0,1,8,0,0,0,3,0,3,0,2.18,1903,0,0,52
43384,8,6,1,2,1,2,0,1,1,8,1,0,0,2,0,2,1,2.09,2799,0,0,31
43385,8,6,1,2,1,2,0,1,1,32,1,0,0,2,1,1,0,2.18,4198,39258,1,44
43402,8,6,1,2,1,2,0,1,1,45,0,0,0,3,1,3,0,2.2,4198,68460,1,39
43430,8,6,1,2,1,2,0,1,1,2,1,0,0,1,1,0,0,2.19,2799,26531,0,59
43466,8,6,1,2,1,0,0,1,1,8,0,0,0,3,0,3,0,2.18,1903,0,0,51
43480,8,6,1,2,1,2,4,1,1,32,1,0,1,2,1,3,0,2.08,2854,30395,1,51
43493,8,6,1,2,1,0,0,1,1,8,0,0,0,0,0,0,0,2.08,1903,0,1,50
43532,8,6,1,2,1,3,0,0,1,22,0,0,0,3,1,3,0,2.13,2854,37160,1,48
43572,8,6,1,2,1,0,0,1,1,19,0,0,0,0,0,3,0,1.93,1903,0,0,45
43621,8,6,1,2,1,2,0,1,2,40,1,0,1,2,0,3,0,2.07,1903,0,1,66
43635,8,6,1,2,1,0,0,0,1,39,1,0,0,1,0,3,0,1.93,3682,0,1,49
43637,8,6,1,2,1,0,4,1,1,1,0,0,0,0,0,3,0,2.05,1903,0,1,58
43643,8,6,1,2,1,0,0,1,1,32,0,0,0,2,0,3,0,1.87,1903,0,0,30
43659,8,6,1,2,1,0,0,0,1,32,0,0,0,3,0,3,0,1.91,1903,0,0,36
43676,8,6,1,2,1,2,0,1,1,13,1,0,0,2,0,3,0,2.07,5026,0,1,65
43693,8,6,1,2,1,2,4,0,1,35,1,0,0,3,0,3,0,1.99,2799,0,0,65
43698,8,6,1,2,1,0,0,1,1,50,1,0,0,3,0,3,0,2.01,1903,0,0,40
43702,8,6,1,2,1,2,0,1,1,6,1,0,0,3,1,3,1,2.03,4198,31875,1,44
43728,8,6,1,2,1,0,0,1,1,2,0,0,0,3,1,2,1,2.06,1903,26929,0,55
43746,8,6,1,2,1,2,0,1,1,33,1,0,0,1,0,2,1,2.09,2799,0,0,58
43815,8,6,1,2,1,0,0,1,1,31,0,0,1,3,0,3,0,1.8,2854,0,0,30
43817,8,6,1,2,1,2,0,0,2,31,0,0,1,3,0,3,0,1.79,2648,0,0,24
43826,8,6,1,2,1,3,0,1,1,4,0,0,0,2,0,3,0,2.02,1903,0,0,69
43838,8,6,1,2,1,0,0,0,1,48,0,0,0,3,0,2,1,2.0,1903,0,0,52
43843,8,6,1,2,1,3,2,1,1,35,0,0,0,1,0,3,0,1.62,1903,0,0,43
43854,8,6,1,2,1,0,4,1,1,8,1,0,0,2,0,3,0,1.96,3682,0,1,56
43885,8,6,1,2,1,2,2,0,1,8,1,0,1,1,0,3,0,1.6,3972,0,1,31
43892,8,6,1,2,1,2,0,1,1,50,0,0,1,1,0,3,0,1.58,2648,0,0,67
43894,8,6,1,2,1,0,4,1,1,4,1,0,0,0,0,3,1,1.85,1903,0,0,26
43908,8,6,1,2,1,2,4,1,1,32,1,0,0,2,0,3,0,1.93,2799,0,0,29
43931,8,6,1,2,1,3,0,1,0,16,0,0,0,2,0,3,0,1.83,1903,0,0,33
43962,8,6,1,2,1,2,0,1,1,8,0,0,1,1,0,3,0,1.61,2648,0,0,36
43974,8,6,1,2,1,3,0,1,1,22,0,0,0,3,0,3,0,1.84,1903,0,0,30
43983,8,6,1,2,1,3,0,1,1,22,0,0,0,2,0,3,0,1.8,1903,0,0,42
43992,8,6,1,2,1,0,0,0,1,13,0,0,0,2,0,3,0,1.78,1903,0,0,37
44010,8,6,1,2,1,3,0,1,1,27,0,0,0,0,0,3,0,1.87,1903,0,0,44
44022,8,6,1,2,1,0,0,1,1,36,0,0,0,0,0,3,0,1.93,1903,0,1,25
44028,8,6,1,2,1,2,0,1,1,52,1,0,0,2,0,3,0,1.92,5026,0,1,46
44042,8,6,1,2,1,0,0,1,1,9,0,0,1,3,0,3,0,1.8,2854,0,0,30
44048,8,6,1,2,1,0,0,1,1,11,0,0,0,0,0,3,0,1.91,1903,0,0,46
44058,8,6,1,2,1,0,0,1,1,43,0,0,0,3,0,3,0,1.93,1903,0,0,50
44073,8,6,1,2,1,3,2,1,1,27,0,0,0,1,0,3,0,1.68,1903,0,0,46
44094,8,6,1,2,1,0,0,0,1,32,0,0,0,0,1,3,0,1.91,2854,30749,1,60
44105,8,6,1,2,1,0,0,1,1,27,0,0,0,3,0,3,0,1.89,1903,0,0,38
44121,8,6,1,2,1,2,0,1,1,48,1,0,1,3,0,3,0,1.8,2648,0,0,69
44164,8,6,1,2,1,0,0,0,1,32,0,0,0,2,0,3,0,1.76,1903,0,0,38
44182,8,6,1,2,1,2,3,1,2,32,1,0,0,0,0,3,0,1.93,2799,0,1,53
44215,8,6,1,2,1,0,0,1,1,32,1,0,0,0,0,3,0,1.87,1903,0,1,37
44220,8,6,1,2,1,2,0,1,0,24,0,0,1,1,0,3,0,1.72,2648,0,0,54
44265,8,6,1,2,1,3,0,1,1,32,0,0,0,1,0,3,0,1.89,1903,0,0,47
44275,8,6,1,2,1,0,0,1,1,47,0,0,0,3,0,3,0,1.84,1903,0,0,23
44299,8,6,1,2,1,2,0,1,1,32,0,0,1,2,0,3,0,1.79,2648,0,0,61
44321,8,6,1,2,1,2,0,1,1,0,0,0,1,1,0,3,0,1.45,2648,0,0,49
44325,8,6,1,2,1,2,0,0,1,8,0,0,1,0,0,3,0,1.82,3972,0,1,57
44418,8,6,1,2,1,2,4,1,1,8,1,0,1,1,0,3,0,1.43,2648,0,0,26
44426,8,6,1,2,1,0,0,0,1,20,0,0,0,1,0,3,0,1.69,1903,0,0,30
44464,8,6,1,2,1,2,0,0,1,2,0,0,1,1,0,3,0,1.68,2648,0,0,24
44495,8,6,1,2,1,0,0,1,1,8,0,0,0,3,0,3,0,1.78,1903,0,0,65
44501,8,6,1,2,1,2,0,0,1,8,1,0,1,0,0,3,0,1.78,2648,0,1,47
44507,8,6,1,2,1,2,0,1,1,0,0,0,1,2,0,3,0,1.79,2648,0,0,58
44521,8,6,1,2,1,2,0,1,1,52,0,0,1,1,0,3,0,1.55,2648,0,0,35
44530,8,6,1,2,1,0,0,1,1,39,0,0,0,1,0,3,0,1.67,1903,0,0,35
44532,8,6,1,2,1,0,0,0,1,32,0,0,0,1,0,3,0,1.6,1903,0,0,39
44545,8,6,1,2,1,0,4,1,1,32,0,0,0,1,0,3,0,1.54,1903,0,0,67
44561,8,6,1,2,1,2,0,1,1,32,0,0,1,1,0,3,0,1.6,2648,0,0,28
44562,8,6,1,2,1,0,0,1,1,43,0,0,0,3,0,3,0,1.8,1903,0,0,36
44567,8,6,1,2,1,0,0,1,1,32,1,0,0,1,0,3,0,1.72,1903,0,0,24
44574,8,6,1,2,1,2,4,0,1,39,0,0,1,1,0,3,0,1.74,2648,0,0,50
44597,8,6,1,2,1,2,0,1,1,50,0,0,1,1,0,3,0,1.59,2648,0,0,42
44606,8,6,1,2,1,2,0,1,1,50,0,0,1,1,0,3,0,1.46,2648,0,0,59
44623,8,6,1,2,1,0,0,1,1,32,0,0,0,1,0,3,0,1.44,1903,0,0,68
44641,8,6,1,2,1,2,3,1,1,37,1,0,1,1,0,3,0,1.72,1903,0,0,52
44648,8,6,1,2,1,2,0,1,1,0,0,0,1,1,0,3,0,1.42,2648,0,0,36
44672,8,6,1,2,1,2,4,0,1,39,0,0,1,1,0,3,0,1.71,2648,0,0,51
44692,8,6,1,2,1,2,2,1,1,2,0,0,1,1,0,3,0,1.29,2648,0,0,35
44706,8,6,1,2,1,2,0,1,1,31,1,0,1,3,0,3,0,1.76,2648,0,0,44
44729,8,6,1,2,1,2,0,1,1,32,0,0,1,1,0,3,0,1.6,2648,0,0,61
44762,8,6,1,2,1,2,0,0,1,27,1,0,1,1,0,3,0,1.25,1903,0,0,67
44775,8,6,1,2,1,2,0,1,1,32,0,0,1,1,0,3,0,1.68,2648,0,0,40
44825,8,6,1,2,1,2,0,1,1,32,0,0,1,1,0,3,0,1.39,2648,0,0,32
44871,8,6,1,2,1,2,0,1,1,32,0,0,1,1,0,3,0,1.6,2648,0,0,38
44874,8,6,1,2,1,0,0,1,1,32,0,0,0,1,0,3,0,1.72,1903,0,0,57
44925,8,6,1,2,1,0,0,1,2,27,0,0,0,1,0,3,0,1.6,1903,0,0,32
44939,8,6,1,2,1,3,4,0,2,49,0,0,1,1,0,3,0,1.64,2854,0,1,24
44940,8,6,1,2,1,2,0,1,1,8,1,0,1,1,0,3,0,1.7,2648,0,0,47
44943,8,6,1,2,1,2,0,1,1,8,0,0,1,1,0,3,0,1.27,2648,0,0,59
44945,8,6,1,2,1,2,4,1,1,27,1,0,1,1,0,3,0,1.42,2648,0,0,70
44985,8,6,1,2,1,2,0,1,1,32,1,0,1,1,0,3,0,1.5,1903,0,0,31
44988,8,6,1,2,1,2,0,1,1,52,1,0,1,1,0,3,0,1.6,2648,0,0,68
45010,8,6,1,2,1,2,0,1,1,48,0,0,1,1,0,3,0,1.62,2648,0,0,70
45023,8,6,1,2,1,2,0,1,1,19,1,0,1,1,0,3,0,1.57,2648,0,0,29
45041,8,6,1,2,1,2,0,1,1,43,1,0,1,1,0,3,0,1.33,1903,0,0,46
45060,8,6,1,2,1,2,0,0,1,8,0,0,1,1,0,3,0,1.55,2648,0,0,52
45088,8,6,1,2,1,2,0,1,1,25,1,0,1,1,0,3,0,1.62,1903,0,0,27
45139,8,6,1,2,1,2,4,1,1,32,0,0,1,1,0,3,0,1.55,2648,0,0,21
45155,8,6,1,2,1,2,0,1,1,32,1,0,1,1,0,3,0,1.56,1903,0,0,52
45158,8,6,1,2,1,2,0,0,1,7,1,0,1,1,0,3,0,1.51,1903,0,0,64
45159,8,6,1,2,1,2,0,1,1,50,0,0,1,1,0,3,0,1.6,2648,0,0,47
45171,8,6,1,2,1,0,0,0,1,48,0,0,0,1,0,3,0,1.51,1903,0,0,46
45225,8,6,1,2,1,2,0,1,1,9,0,0,1,1,0,3,0,1.59,2648,0,0,22
45252,8,6,1,2,1,0,0,0,1,32,0,0,0,1,0,3,0,1.5,1903,0,0,54
45262,8,6,1,2,1,2,0,1,1,32,0,0,1,1,0,3,0,1.46,2648,0,0,58
45272,8,6,1,2,1,0,0,0,1,8,0,0,0,1,0,3,0,1.53,1903,0,0,32
45281,8,6,1,2,1,2,0,1,1,47,0,0,1,1,0,3,0,1.39,2648,0,0,31
45310,8,6,1,2,1,0,4,1,1,27,0,0,0,1,0,3,0,1.44,1903,0,0,29
45313,8,6,1,2,1,2,0,0,1,48,0,0,1,1,0,3,0,1.47,2648,0,0,32
45314,8,6,1,2,1,0,0,1,1,33,0,0,0,1,0,3,0,1.3,1903,0,0,30
45321,8,6,1,2,1,2,0,1,1,2,1,0,1,1,0,3,0,1.34,1903,0,0,22
45381,8,6,1,2,1,0,0,1,1,8,0,0,0,1,0,3,0,1.37,1903,0,0,54
45386,8,6,1,2,1,2,0,0,1,1,0,0,1,1,0,3,0,1.33,2648,0,0,46
45392,8,6,1,2,1,2,0,1,1,30,0,0,1,1,0,3,0,1.47,2648,0,0,33
45393,8,6,1,2,1,0,0,1,1,3,0,0,1,1,0,3,0,1.42,2854,0,1,46
45425,8,6,1,2,1,2,0,1,1,8,0,0,1,1,0,3,0,1.43,2648,0,0,63
45449,8,6,1,2,1,2,0,1,1,1,0,0,1,1,0,3,0,1.39,2648,0,0,42
45451,8,6,1,2,1,0,0,1,1,20,0,0,0,1,0,3,0,1.26,1903,0,0,55
45454,8,6,1,2,1,0,0,1,1,6,0,0,0,1,0,2,1,1.43,1903,0,0,32
45456,8,6,1,2,1,2,0,1,1,31,1,0,1,1,0,3,1,1.41,2648,0,0,40
45471,8,6,1,2,1,2,0,1,1,8,1,0,1,1,0,3,0,1.35,2648,0,0,41
45476,8,6,1,2,1,3,0,0,1,49,0,0,1,1,0,3,0,1.47,2854,0,1,63
45477,8,6,1,2,1,2,0,1,1,32,1,0,1,1,0,3,0,1.29,1903,0,0,37
45481,8,6,1,2,1,0,0,1,0,13,0,0,0,1,0,3,0,1.37,1903,0,0,63
45489,8,6,1,2,1,2,0,1,1,8,0,0,1,1,0,3,0,1.37,2648,0,0,29
45505,8,6,1,2,1,0,0,1,1,8,0,0,1,1,0,3,0,1.4,2854,0,1,37
45520,8,6,1,2,1,0,0,1,1,21,0,0,0,1,0,3,0,1.36,1903,0,0,53
45544,8,6,1,2,1,0,0,1,1,32,0,0,0,1,0,3,0,1.27,1903,0,0,21
45605,8,6,1,2,1,0,0,0,1,35,0,0,0,1,0,3,0,1.34,1903,0,0,38
45611,8,6,1,2,1,2,0,1,1,45,0,0,1,1,0,3,0,1.34,2648,0,0,50
45620,8,6,1,2,1,0,0,1,1,8,0,0,0,1,0,3,0,1.29,1903,0,0,52
45623,8,6,1,2,1,2,0,1,1,0,0,0,1,1,0,2,1,1.33,2648,0,0,36
45637,8,6,1,2,1,2,0,1,1,27,1,0,1,1,0,3,0,1.28,1903,0,0,56
45640,8,6,1,2,1,3,0,0,1,3,0,0,0,1,0,3,0,1.32,1903,0,0,31
45641,8,6,1,2,1,2,0,1,1,48,0,0,1,1,0,3,0,1.31,2648,0,0,27
45663,8,6,1,2,0,0,0,1,1,23,0,0,0,3,1,0,1,5.09,0,5533,0,55
45687,8,6,1,2,0,0,1,2,1,32,0,1,0,2,0,2,1,5.37,751,15830,0,57
45719,8,6,1,2,0,0,0,0,1,32,1,0,0,0,1,1,1,5.03,0,8316,0,45
45726,8,6,1,2,0,0,0,1,1,32,0,1,0,2,0,0,0,4.81,0,15436,0,37
45730,8,6,1,2,0,0,0,1,1,30,0,1,0,3,1,2,1,4.76,0,15218,0,56
45744,8,6,1,2,0,0,0,1,1,32,0,0,0,2,0,0,0,4.78,0,9935,0,51
45850,8,6,1,2,0,3,0,1,1,2,1,0,0,0,1,2,1,4.38,1098,12554,0,41
45865,8,6,1,2,0,0,0,1,1,8,0,1,0,0,1,2,1,4.29,1829,15768,0,56
45874,8,6,1,2,0,0,0,1,1,33,0,1,0,3,0,2,1,4.28,1098,5212,0,56
45936,8,6,1,2,0,2,0,1,1,8,1,0,0,0,1,2,1,4.0,2915,22518,0,38
45944,8,6,1,2,0,3,0,1,1,32,0,1,0,0,1,2,1,3.9,1829,10529,1,52
46065,8,6,1,2,0,3,0,0,1,32,0,1,0,1,1,1,0,3.45,1829,17531,0,44
46078,8,6,1,2,0,3,0,1,1,32,0,0,0,2,1,3,1,3.7,1829,8610,0,54
46085,8,6,1,2,0,3,0,1,1,43,0,0,0,0,1,1,0,3.69,1829,24832,0,45
46088,8,6,1,2,0,0,0,0,1,32,0,1,0,0,1,3,1,3.67,1829,26155,1,46
46137,8,6,1,2,0,2,0,1,1,32,1,0,0,2,1,1,0,3.43,2915,24732,0,56
46155,8,6,1,2,0,0,0,1,1,8,0,0,0,0,1,0,0,3.3,1829,16139,1,39
46176,8,6,1,2,0,0,0,1,1,8,1,0,0,0,1,1,0,3.36,1829,5770,1,60
46220,8,6,1,2,0,2,0,1,1,32,1,0,0,2,1,1,0,3.23,2915,11597,0,54
46251,8,6,1,2,0,2,0,1,1,19,1,0,0,2,1,2,1,3.14,2727,12512,0,55
46296,8,6,1,2,0,2,0,1,1,13,1,0,0,3,1,1,0,2.85,2727,22293,0,56
46305,8,6,1,2,0,2,0,1,1,8,1,0,0,3,1,1,0,3.05,2727,12928,0,46
46311,8,6,1,2,0,3,4,0,2,16,0,0,0,3,1,1,0,3.02,1829,21592,0,48
46326,8,6,1,2,0,2,0,1,1,35,1,0,0,2,1,3,0,2.97,4090,35251,1,39
46327,8,6,1,2,0,2,0,1,1,43,1,0,0,1,1,1,0,2.9,4090,32227,1,57
46409,8,6,1,2,0,0,4,1,1,32,0,0,0,0,1,1,0,2.78,1829,17992,1,51
46427,8,6,1,2,0,2,0,1,1,2,1,0,0,2,1,0,0,2.76,2727,12859,0,39
46444,8,6,1,2,0,3,0,1,1,32,0,0,0,2,1,3,0,2.58,2749,11715,0,49
46454,8,6,1,2,0,2,0,1,1,8,1,0,0,2,1,3,0,2.6,2727,14700,0,48
46456,8,6,1,2,0,2,4,0,1,30,1,0,0,2,1,3,0,2.6,2727,18134,0,45
46495,8,6,1,2,0,2,0,1,1,25,1,0,0,2,0,3,0,2.26,2727,0,0,57
46507,8,6,1,2,0,2,0,1,1,32,1,0,1,0,1,3,0,2.52,1829,25676,1,38
46517,8,6,1,2,0,2,0,0,1,30,1,0,0,0,1,3,0,2.42,2727,23551,0,51
46519,8,6,1,2,0,0,0,0,1,8,1,0,0,0,1,3,0,2.35,3571,10681,1,47
46530,8,6,1,2,0,2,0,1,1,8,1,0,0,0,1,3,0,2.47,4918,10428,1,69
